index,Customer ID,recency,T,frequency,monetary,expected_purc_1_week,expected_purc_1_month,expected_average_profit,clv,SCALED_CLTV,cltv_segment
13,12838,48.57142857142857,53.42857142857143,2,341.565,0.06180193013217806,0.24647708229213036,375.5362416140831,571.7444090905595,1.660872031826293,C
14,12839,52,52.57142857142857,14,399.38714285714286,0.24999734566056894,0.997235092100757,404.59497886857065,2495.2181322841243,3.8841906465782796,A
15,12840,11.714285714285714,32.42857142857143,4,681.6925,0.06709715031462539,0.267271941876646,713.1038409496648,1169.5723540000902,2.351893688274743,B
16,12841,52.42857142857143,53.142857142857146,25,160.894,0.41705828094069797,1.6637383595376234,162.1526913507797,1668.9807639649905,2.9291534661702983,B
17,12842,34,44.142857142857146,2,542.775,0.06996832935772707,0.2789131695507277,595.5505643863418,1023.2993334105595,2.182818579220094,B
18,12843,28.285714285714285,37.857142857142854,8,212.78250000000003,0.18549152109804737,0.7392875781525953,217.90722640457466,991.4965675267497,2.1460581698953036,B
19,12844,14.428571428571429,18.714285714285715,2,162.98,0.13015527771801177,0.5174300281583741,180.26136545343596,566.8008520396149,1.6551578376151004,C
20,12845,3.142857142857143,41.57142857142857,4,88.5225,0.0018968336772128816,0.007561001037868939,93.4535084147097,4.352157997799133,1.0050306036283059,D
21,12849,33.857142857142854,38.42857142857143,2,525.4449999999999,0.08000386348734284,0.3187970625986981,576.6009683740002,1130.0897734152243,2.306256279604022,B
22,12853,25.857142857142858,45.142857142857146,6,326.1833333333334,0.09818882543665872,0.39149876070643563,336.3918754196196,812.3884521634947,1.9390293957880538,C
23,12854,34.142857142857146,45.57142857142857,3,441.50000000000006,0.08400992224873187,0.3349368152287255,469.5015519793368,969.5706570923514,2.120714291148031,B
24,12856,7.857142857142857,9.142857142857142,6,363.32166666666666,0.3835291113924437,1.521413148791499,374.6192903485119,3431.2469833044543,4.966134394145133,A
25,12857,13,43.285714285714285,2,553.2,0.03873316975667351,0.15439315324081784,606.9498453112501,577.1280298791178,1.6670948900695,C
26,12867,47.57142857142857,51.57142857142857,7,576.6885714285714,0.1419923192729897,0.566342211364583,591.6726058815157,2070.9629219451963,3.393799488550936,A
27,12868,26.714285714285715,53.42857142857143,6,267.84333333333336,0.05737926138721066,0.22887359255982556,276.3410549658679,391.0251853027382,1.4519809981479717,D
28,12871,17.571428571428573,29.714285714285715,2,190.32000000000002,0.0888371627882472,0.35372364641007753,210.15645806609714,455.18137020301623,1.5261383096933732,D
29,12872,5.428571428571429,52.285714285714285,2,299.98500000000007,0.0067968313327784104,0.027105578183459468,330.0703326589094,55.24740074005995,1.0638597621589017,D
30,12875,31.285714285714285,51.857142857142854,2,42.245000000000005,0.056449477834023376,0.2251145362534763,48.24293068424633,67.05564146040498,1.0775087562077657,D
31,12877,50.57142857142857,51.285714285714285,12,127.98083333333335,0.22330482526051046,0.8906987895162709,130.14719600694468,716.6165843761968,1.8283279217551602,C
32,12878,4.142857142857143,38.142857142857146,2,427.495,0.016210978875788044,0.06459567324998479,469.4969332090346,186.42766612292223,1.215489348982466,D
33,12879,6.714285714285714,13.142857142857142,3,191.07333333333335,0.18647436114990368,0.7404784943943667,203.94363789107237,913.0375511970118,2.0553683988848563,C
34,12882,3.4285714285714284,4.857142857142857,2,731.5199999999999,0.24223018179546585,0.9585181875530413,801.9349555778826,4582.780227745534,6.297176906969707,A
35,12883,9.142857142857142,12.857142857142858,4,175.8675,0.23867525445804397,0.9477853143864052,184.69776941116208,1058.4949638151033,2.2235007571426664,B
36,12885,8.571428571428571,17.714285714285715,3,391.73999999999995,0.1498614952269733,0.5957274695661122,416.7349597432914,1508.1668706389653,2.743270748755857,B
37,12886,21.571428571428573,31.428571428571427,2,689.1999999999999,0.08876827162357767,0.3535111412908381,755.6598890318761,1637.1796352210874,2.8923949491945358,B
38,12888,5.857142857142857,36.57142857142857,2,177.06,0.02577725089408544,0.10270191196570266,195.65722880333607,123.44397869407587,1.142687312231074,D
39,12891,15.285714285714286,41.857142857142854,3,70.32666666666667,0.05040238945294729,0.2009035593241292,75.90123186491317,93.90484086776411,1.1085434015547573,D
40,12895,6.285714285714286,12.428571428571429,2,186.4,0.1563663749400032,0.6207057225882766,205.87010974709082,771.3951108064292,1.891645718111021,C
41,12897,13.857142857142858,43.142857142857146,2,108.25,0.041799200371435724,0.16661310277286437,120.41650741792225,123.55649136872364,1.142817364189114,D
42,12901,37.285714285714285,38.714285714285715,28,351.12589285714284,0.5934436968595713,2.3656270345112484,353.4173766087468,5150.702436545758,6.95363090648688,A
43,12904,22,24.714285714285715,2,254.79,0.11050132591745174,0.43972031141234363,280.65157952689685,753.3890403743778,1.8708327321640918,C
44,12906,9.428571428571429,11.285714285714286,5,583.962,0.30345948783467463,1.2045829989020564,605.4092697721354,4402.452773640395,6.088738714844509,A
45,12908,19.428571428571427,44.714285714285715,2,155.3125,0.052931224869512516,0.21100565997042822,171.87729001058375,223.4643858560448,1.2582996184543496,D
46,12909,30.428571428571427,36.285714285714285,5,363.66999999999996,0.14362767210101368,0.5723282993801903,377.3194603506755,1327.74027258295,2.5347179574090193,B
47,12910,31.142857142857142,34.57142857142857,8,384.38000000000005,0.21480456016234986,0.8559045420567594,393.2513315201646,2068.827011453176,3.391330616998863,A
48,12912,5.285714285714286,5.857142857142857,5,332.46,0.40114447058683983,1.5889146982736377,345.0047010673436,3280.691354969388,4.792109073707028,A
49,12913,51.857142857142854,52.714285714285715,5,496.72599999999994,0.10976473322497593,0.4378045374983718,515.0853242149182,1393.760499572891,2.6110298913059795,B
50,12915,31.857142857142858,53.285714285714285,2,181.825,0.05489396929275919,0.21892552106620156,200.86754761457712,271.62144329614284,1.3139637437019165,D
51,12916,25.857142857142858,45.857142857142854,4,751.5374999999999,0.08283155034670385,0.3302591799760287,786.0668658428723,1601.2044609482882,2.850811706509597,B
52,12919,23,24.285714285714285,6,222.53166666666667,0.22339133899385555,0.8891301662067619,229.70062371012153,1248.1671965133842,2.4427404590292623,B
53,12921,52,53.42857142857143,37,448.29972972972973,0.5975672429904652,2.383895923445857,450.4822581068126,6644.742709602648,8.680572902222295,A
54,12924,34.142857142857146,46.857142857142854,4,233.42500000000004,0.09663939981903023,0.3853333074488643,244.82475495473426,582.0415232611481,1.6727743340712569,C
55,12925,10,10.714285714285714,2,347.025,0.18083007602863674,0.7174275125246309,381.50651248698466,1648.500218491471,2.905480266249507,B
56,12928,46.142857142857146,51.42857142857143,5,411.592,0.11048078924670152,0.44063560056277123,426.93778442551803,1162.3377428044798,2.343531293952564,B
57,12930,13.285714285714286,24.571428571428573,2,207.9,0.0999746779786798,0.39782365858309243,229.3794181293957,557.0304102648063,1.6438643092396696,C
58,12931,48,51.142857142857146,15,1770.0566666666666,0.26919531099952815,1.073755652231989,1790.7132644157657,11887.298849809715,14.74037632706572,A
59,12933,37,40.57142857142857,3,202.51,0.09607336657517435,0.38291579953605237,216.0713293408226,509.2773718814542,1.5886671844396503,C
60,12935,45.285714285714285,45.714285714285715,7,308.6714285714285,0.15807474510448108,0.6303085730260106,316.94676552977296,1232.68960231322,2.4248501063398225,B
61,12936,8.714285714285714,11.285714285714286,4,265.97499999999997,0.25852187432622914,1.0261225349733294,278.8278541067695,1726.6013873609672,2.9957564059688147,A
62,12937,36,38.285714285714285,4,376.06750000000005,0.12080254023126723,0.48142680161520834,393.8351104322826,1166.4159665416137,2.3482452604812254,B
63,12939,38.57142857142857,47.857142857142854,8,1435.1718750000002,0.16025411374998835,0.6390793670068831,1466.9858613624283,5789.011382380501,7.691444032876175,A
64,12940,4.714285714285714,12.571428571428571,2,456.77,0.14767182029174172,0.5862167143617664,501.50786357610315,1775.0536280527563,3.0517617297523087,A
65,12942,33.42857142857143,52.285714285714285,3,227.9666666666667,0.07016456437187911,0.2798310179127878,243.06613540370296,420.16416649464674,1.4856623729012044,D
66,12944,45.57142857142857,50.714285714285715,2,302.25499999999994,0.06438455381069424,0.25674493346890187,332.5524782415991,527.0208437998537,1.6091766361315654,C
67,12947,32.714285714285715,53.42857142857143,6,256.185,0.09248943227119404,0.3689205494451536,264.34084101677655,602.9214664565403,1.696909192697869,C
68,12948,35.42857142857143,37.857142857142854,7,294.99285714285713,0.18184754844310383,0.724750372583881,302.9258078012272,1351.0910808047581,2.5617088572393807,B
69,12949,31.571428571428573,36.142857142857146,8,520.9025,0.20627961775763778,0.8220369699763552,532.754620266464,2693.591663079813,4.113488067371662,A
70,12950,3,3.5714285714285716,3,614.3333333333334,0.3303573621738334,1.306460366306092,652.7777984583661,5073.901144969509,6.864857278264413,A
71,12951,46,47.285714285714285,6,177.345,0.13663191285478027,0.5448407392321446,183.18885807927606,616.0720631602475,1.712109798816836,C
72,12952,10.285714285714286,11.285714285714286,4,346.9475,0.2626632094344573,1.0425602824192828,363.4151335564832,2286.4456805221707,3.642873246370129,A
73,12955,38,38.285714285714285,11,432.469090909091,0.2615853129259366,1.0426373136294662,439.64186572533015,2822.3205008013338,4.262284080392551,A
74,12957,47,48.57142857142857,8,502.1925,0.1667013676704157,0.6648136279156819,513.6361120905716,2108.9426863207545,3.4376998112337303,A
75,12962,15.142857142857142,16.285714285714285,2,133.195,0.14464848809292574,0.5747593160395201,147.692772422415,514.6675844791039,1.5948976620704691,C
76,12963,51,52.285714285714285,8,232.07875,0.15717932446239974,0.626945218542294,237.62478457609055,920.9775401732278,2.0645461303396107,C
77,12967,1.8571428571428572,53.142857142857146,2,830.45,0.0025307624569546197,0.010093002477643253,910.1105778226,56.735739751171366,1.065580114139053,D
78,12970,45,46.142857142857146,4,113.06000000000002,0.10484626535749977,0.4180409122431836,119.08641303661653,307.0795181685106,1.3549492778199055,D
79,12971,52.57142857142857,53.285714285714285,86,127.04982558139535,1.3522220419687407,5.394550166413716,127.34654204614472,4251.035450373071,5.913717372282461,A
80,12980,28.571428571428573,51.285714285714285,9,765.9466666666666,0.06621646184413787,0.264111139674017,781.2006268681738,1275.2656725922777,2.474063240084771,B
81,12981,14.714285714285714,19.142857142857142,2,186.10999999999996,0.1282469932818281,0.5098848329515518,205.55300744798063,637.1401581400061,1.736462139678602,C
82,12985,3.857142857142857,4.142857142857143,2,619.6899999999999,0.2562711046855992,1.0136347956233165,679.6537483037825,4100.80953630991,5.740073164343808,A
83,12987,17.714285714285715,28.285714285714285,2,270.15500000000003,0.09384696524666894,0.3736126853004642,297.45253409871617,679.9420129407561,1.7859362548572697,C
84,12989,51.57142857142857,52.142857142857146,15,413.02400000000006,0.26731670079083164,1.0663080983571078,418.03783932641437,2756.4939795749474,4.186196048504078,A
85,12990,39.714285714285715,44.42857142857143,3,136.50000000000003,0.08917505609197636,0.35550648495371207,146.07288172222636,320.0667548604416,1.3699610581957866,D
86,12991,12.714285714285714,16.142857142857142,2,251.88000000000002,0.14286991636861768,0.5676739844529539,277.469621973757,954.8460440679323,2.1036942997452597,B
87,12993,39.285714285714285,42.714285714285715,4,103.68999999999998,0.11060666037169423,0.4409222712483637,109.29811690590772,296.94299508774384,1.343232600756642,D
88,12994,37.714285714285715,38.42857142857143,3,324.8066666666667,0.10111311491030854,0.40294279761012025,345.75738926500975,856.8811046718373,1.9904578823583043,C
89,12997,42,45.42857142857143,4,306.7225,0.1054177427034103,0.42030313437424427,321.3944065705963,833.0605583496192,1.962924018280443,C
90,12999,7,35.142857142857146,3,151.96,0.026862444337331273,0.10702166846850737,162.4670038277179,106.7965011215192,1.1234447063511876,D
91,13000,36.857142857142854,52.142857142857146,3,178.2833333333334,0.07364094776274378,0.2936936782629793,190.3808421776677,345.3827751029118,1.3992235214037947,D
92,13001,46,46.714285714285715,13,755.2938461538462,0.25783280109595896,1.028207613356341,765.6498020324568,4860.937190233989,6.618694973510623,A
93,13003,15.571428571428571,30.714285714285715,3,49.68333333333334,0.09743672742058791,0.38803882298744086,54.01058973483356,128.45978145248964,1.1484850143292291,D
94,13004,49.42857142857143,51.142857142857146,18,314.21722222222223,0.3181991705521216,1.2692367528177586,317.44009371538056,2491.0858848342887,3.879414234732774,A
95,13005,10.285714285714286,35.285714285714285,2,256.84999999999997,0.04915707834245041,0.19583158159653524,282.90409930678277,340.1558109928913,1.3931817406067302,D
96,13012,40.714285714285715,42.142857142857146,8,207.73000000000002,0.18658228747788433,0.7438423176236669,212.74441173013872,975.4563119548142,2.1275174441404165,B
97,13013,52.857142857142854,53.142857142857146,13,370.0723076923077,0.2325330562345581,0.9275868700457707,375.2954868670245,2153.0931292361793,3.4887327421231795,A
98,13014,38.57142857142857,40.285714285714285,10,346.628,0.2312900211664262,0.9219968114745263,353.0376637977325,2005.4488493094962,3.3180726119823665,A
99,13015,27.857142857142858,35.714285714285715,5,616.568,0.14256069070357383,0.5680514619889323,639.1694441134466,2231.8229988631424,3.5797355889871336,A
100,13016,7,17.714285714285715,3,263.2966666666666,0.13868261205091512,0.5512893183454664,280.530840060043,939.5113379036345,2.0859691095044344,C
101,13018,39.857142857142854,42.285714285714285,28,259.91785714285714,0.5506526946372078,2.1955348133575874,261.64910457313357,3543.4076029463076,5.095779416317736,A
102,13021,50.57142857142857,51.285714285714285,9,290.7088888888889,0.1757401096863439,0.7009574260393096,296.7618901571411,1285.7340245235569,2.4861634738617857,B
103,13023,9.285714285714286,18.571428571428573,2,344.95000000000005,0.12020914985643011,0.4778762834617281,379.23759086404135,1101.153821522293,2.27280958381433,B
104,13026,39.142857142857146,39.42857142857143,5,195.072,0.1384215002692544,0.5517074814964344,202.7534947738988,688.5978721317377,1.7959414515147158,C
105,13027,34.285714285714285,50.714285714285715,6,429.03333333333336,0.1103339184101778,0.44004612595443987,442.2579515880865,1202.3824623916848,2.3898184718886037,B
106,13028,3.142857142857143,6.571428571428571,2,330.6600000000001,0.21313868323281773,0.844180804432725,363.6121017113374,1836.37808638516,3.1226458848649883,A
107,13029,46,50.57142857142857,3,415.8333333333333,0.08056676855023995,0.3212918165403051,442.2840573238203,877.4149899398235,2.0141927370636217,C
108,13030,50.857142857142854,52.714285714285715,2,399.74000000000007,0.06300059369639295,0.251249546321465,439.1480562717848,681.4138532491811,1.7876375361985248,C
109,13032,4.857142857142857,12.571428571428571,2,505.0900000000001,0.14846365426684094,0.589360078547876,554.3436673450786,1972.5832444624543,3.2800836807272042,A
110,13034,44.857142857142854,52.857142857142854,2,321.38500000000005,0.061639225502248325,0.24582192397254415,353.4702954208314,536.6413441652846,1.6202968491543759,C
111,13035,26.571428571428573,37.285714285714285,2,460.94,0.07853164615357894,0.3129037631454258,506.0675759460665,973.0682839586534,2.124757153197841,B
112,13037,16.857142857142858,36.714285714285715,3,293.69,0.07639190866770167,0.3043882028412617,312.7605954196532,585.1245901683254,1.67633801157961,C
113,13038,30,41.57142857142857,3,302.82,0.08946709772143077,0.35660871291803453,322.44224708997257,708.0308955975893,1.8184038341776851,C
114,13040,3.4285714285714284,4.857142857142857,2,338.495,0.24223018179546585,0.9585181875530413,372.1793310683307,2126.875836664858,3.458428509785948,A
115,13046,33.57142857142857,38.142857142857146,2,287.935,0.08045291467921306,0.3205796656973757,316.8941854027803,624.488458129224,1.7218382018503653,C
116,13047,48.857142857142854,53.42857142857143,10,323.754,0.18293007732832917,0.7297096263096633,329.7658619936481,1488.2002718981234,2.720191613273782,B
117,13048,44.57142857142857,46.857142857142854,4,458.97749999999996,0.103248571086921,0.4116862631679751,480.44638387914114,1220.319061266178,2.4105511565528834,B
118,13049,36.142857142857146,45.57142857142857,2,328.3400000000001,0.06863556447962929,0.2736231295437083,361.0752833184561,608.9262952741028,1.703850097336961,C
119,13050,50.142857142857146,52.42857142857143,17,342.85117647058826,0.2957473431149932,1.179740679236347,346.55639693987456,2528.5513925606424,3.9227201347483125,A
120,13055,19.285714285714285,30.571428571428573,3,404.80333333333334,0.10892838826053075,0.43379783731348737,430.58760410107965,1144.8013344545102,2.323261184384524,B
121,13058,18.142857142857142,21.714285714285715,3,90.46666666666665,0.14891844799606438,0.5923975416851104,97.25812832057939,351.1769670517106,1.405920953586971,D
122,13064,44.857142857142854,46.857142857142854,4,279.87250000000006,0.10333358183323768,0.41202522918088746,293.3457671779036,745.7027171213504,1.8619482096663873,C
123,13066,1,4.714285714285714,2,235.39999999999998,0.23324377628918572,0.9228801810179632,259.44946373466934,1427.095649803386,2.6495615640495824,B
124,13068,44.142857142857146,45.714285714285715,2,172,0.07069448077702321,0.28183350211728925,190.1243404119657,330.26606089985097,1.381750305275971,D
125,13069,52.57142857142857,52.857142857142854,24,175.7072916666667,0.4038375490165346,1.6109758210859977,177.12506753052864,1765.1301092107178,3.0402912615575497,A
126,13077,52.142857142857146,52.42857142857143,4,182.31750000000002,0.0947780545002051,0.37801285818469166,191.4357107177866,447.1463360836542,1.5168507167762812,D
127,13078,51.857142857142854,52.42857142857143,26,484.2638461538462,0.4374127650661347,1.7448892328594487,487.61387410222983,5262.80779859603,7.083212057117861,A
128,13079,19.428571428571427,20.142857142857142,5,44.019999999999996,0.2216615212386131,0.8816640615121522,46.35461559203857,248.9704062328645,1.2877817003815588,D
129,13081,51.285714285714285,53.142857142857146,11,2575.622727272727,0.20094242450717983,0.8015586666160924,2616.6252821576877,12971.058184988498,15.993079847139619,A
130,13082,30.285714285714285,48.42857142857143,9,287.6561111111111,0.11451943896743236,0.45671231369636445,293.65000831760915,828.3202631687009,1.9574447718586843,C
131,13083,10.142857142857142,10.857142857142858,2,151.875,0.17969194757802634,0.712946316021241,168.11853430992454,722.0513062249358,1.8346098470586363,C
132,13085,19.571428571428573,42.285714285714285,2,208.04000000000002,0.05846181068916253,0.2330183451609145,229.53250199793166,329.2889027559943,1.3806208207061552,D
133,13089,52.285714285714285,52.857142857142854,97,605.1865979381444,1.531968386910153,6.111536289021458,606.2936858610703,22927.004764274625,27.501030847609655,A
134,13090,52,53.285714285714285,14,636.4871428571427,0.2468306121019727,0.9846321311174758,644.6257070864928,3925.961661778849,5.537968747991659,A
135,13092,41.142857142857146,51.42857142857143,5,95.566,0.10724749529308553,0.4277401059454562,99.72522059103342,263.55614346947283,1.3046411670418,D
136,13093,13.857142857142858,53.42857142857143,8,979.0587500000001,0.0008881460215019168,0.003542741808718798,1000.9141077844321,21.927259769828115,1.0253454384267953,D
137,13094,49.57142857142857,52.714285714285715,12,160.61,0.21675154219038414,0.864612404444932,163.24787427821258,872.8556575643877,2.0089226632284993,C
138,13097,46.714285714285715,51.57142857142857,10,601.0419999999999,0.18788577818440844,0.7494190349912236,611.8761784512395,2834.638510965329,4.276522310405303,A
139,13098,45.142857142857146,45.42857142857143,28,1031.5157142857142,0.5262490204891953,2.098594549581026,1037.9864250938012,13449.3134544679,16.545888981163735,A
140,13102,51.857142857142854,52.285714285714285,24,267.67041666666665,0.40731375625873184,1.6248046594383614,269.747887995714,2710.864028582078,4.1334529731974765,A
141,13104,50.142857142857146,50.714285714285715,6,183.08,0.1293670886848022,0.5159563534226874,189.0920369497297,602.7746589707752,1.6967394998073706,C
142,13107,41.285714285714285,47.714285714285715,4,382.9050000000001,0.10018791694222975,0.399500171556376,400.97785053833616,988.5704106050516,2.142675862627339,B
143,13109,13.857142857142858,22.571428571428573,2,393.27,0.11015078259167746,0.43819047242992765,432.0733946330167,1154.1056772154477,2.3340159548859267,B
144,13110,39.857142857142854,44.57142857142857,7,212.66714285714286,0.15876416624416814,0.6330182584738034,218.53941072753133,853.3152778303086,1.986336188831558,C
145,13113,52.142857142857146,52.42857142857143,24,510.2483333333333,0.4065339354999358,1.6217035247660245,514.0659320403826,5156.484101650812,6.960313859051984,A
146,13115,24.571428571428573,26.428571428571427,4,569.5,0.15826008432914807,0.6300113550038011,595.9028362917625,2296.415994279635,3.654397804207646,A
147,13117,50,53.285714285714285,8,122.56500000000001,0.1538854200195968,0.6138327029556432,125.71994626782593,477.18569666484825,1.5515728285213424,D
148,13118,38.42857142857143,41.285714285714285,5,239.56199999999998,0.1325158115499588,0.5282332807098278,248.81833426494137,809.6260324735404,1.935836350286899,C
149,13122,20.857142857142858,34.42857142857143,2,461.195,0.0797043356424354,0.31750245789598286,506.34640727804265,986.6994330917868,2.1405132237085613,B
150,13124,38.42857142857143,51.42857142857143,3,1287.3133333333335,0.07597056591163838,0.30297476484321934,1366.420508326006,2556.7800923256787,3.9553493268714295,A
151,13126,51.57142857142857,52.42857142857143,8,262.455,0.15698772988672746,0.6261848337021666,268.6642599356816,1040.052822795416,2.202183722794583,B
152,13131,23.428571428571427,26.857142857142858,3,357.7666666666666,0.12964166966432572,0.5160772738653424,380.7088940901715,1201.6931050391302,2.3890216525634056,B
153,13133,4.285714285714286,43.57142857142857,2,54.900000000000006,0.01047970310429718,0.04177356675980463,62.080618943691356,15.973148146646228,1.0184631571424154,D
154,13134,22,34.42857142857143,4,448.39500000000004,0.11706826862028392,0.4664059607169583,469.39145924699335,1344.6757668418193,2.5542934780837983,B
155,13136,22.285714285714285,30.428571428571427,5,521.5219999999999,0.15772922969672193,0.6282010779361372,540.7590432533514,2083.053824092268,3.4077752073188,A
156,13137,42.57142857142857,44.142857142857146,8,456.30125,0.17985355204021508,0.7171001931779887,466.74288716663153,2064.4559916470484,3.3862782112481478,A
157,13138,50,53.285714285714285,6,160.39833333333334,0.12339128402522463,0.49217846441597485,165.74523042604366,504.3270899670565,1.5829452170450153,C
158,13139,34.714285714285715,37.142857142857146,7,723.5628571428572,0.1844781303203778,0.735196764736207,742.223280136059,3357.2031021757966,4.8805480213048,A
159,13140,36.857142857142854,52.42857142857143,3,141.24,0.0731443390852888,0.29171685110061923,151.09928138458275,272.2942229475668,1.314741401074929,D
160,13141,32.857142857142854,45.142857142857146,5,477.75,0.1148478174299867,0.45790950209321846,495.43761924341857,1399.2366922591011,2.6173597522187686,B
161,13145,47.42857142857143,53.285714285714285,4,88.77000000000001,0.09205048421798342,0.3671479024570811,93.71205732531276,212.6420649325931,1.2457902364577083,D
162,13147,12.714285714285714,14.285714285714286,4,178.20000000000002,0.23162077124227134,0.9201163285241496,187.13439702320886,1042.8623528576634,2.205431222571044,B
163,13148,47.857142857142854,52.142857142857146,12,308.9266666666667,0.21748614467455246,0.8675217953363787,313.70780835356084,1682.7475578002557,2.9450663266530395,B
164,13149,39.142857142857146,41.42857142857143,4,419.01500000000004,0.11371451276181688,0.4532752562912022,438.69987543480295,1224.7226704119985,2.4156412319035043,B
165,13155,47.857142857142854,52.714285714285715,4,242.94000000000005,0.09319324468819025,0.37169666058970807,254.76452418458422,585.1656640687828,1.6763854883745184,C
166,13157,35.42857142857143,42.714285714285715,4,435.30499999999995,0.10849047407589363,0.43248630848813335,455.71709464176615,1214.4120069534938,2.403723268210361,B
167,13158,32,45.57142857142857,4,300.265,0.09731118330969497,0.38798513230077264,314.6486304484989,752.8969967824441,1.8702639852849303,C
168,13159,15.142857142857142,16.571428571428573,4,359.4625,0.2133213349859142,0.8478666264605564,376.4888289754608,1937.919457662437,3.240016254008052,A
169,13162,30.285714285714285,47.857142857142854,4,422.07249999999993,0.08784366464497691,0.3502799121381392,441.8938685425554,955.2591966624676,2.1041718575320325,B
170,13165,43.57142857142857,50.285714285714285,2,510.74,0.06445017892543597,0.2570013003876346,560.5216948967076,889.0838882218318,2.0276806669745966,C
171,13167,17.857142857142858,20.571428571428573,4,197.83249999999998,0.18556943933105666,0.7381165638789207,207.6433323258919,933.7192806235244,2.0792741447574254,C
172,13168,40.142857142857146,45.57142857142857,4,329.7975,0.1043193614597865,0.41592713068442344,345.49952217530335,886.2563023409559,2.024412296708886,C
173,13169,26.857142857142858,36.142857142857146,2,356.44,0.08126889255009062,0.32378106347997715,391.8014026460266,779.1736493069895,1.9006368310310078,C
174,13171,39.57142857142857,42.857142857142854,3,156.13666666666666,0.09219775252103053,0.36752245107693793,166.89603250347918,377.8588473208747,1.4367621968874111,D
175,13173,51.857142857142854,52.57142857142857,2,176.82500000000002,0.06330986078785801,0.2524812864756431,195.40026659543648,304.672395810972,1.3521669159498324,D
176,13174,50.285714285714285,52.857142857142854,3,932.8800000000001,0.07820933049941506,0.31192316344761833,990.5716503102841,1908.9523763837096,3.206533576160445,A
177,13178,47.714285714285715,51.57142857142857,11,520.4972727272726,0.20436614761658906,0.8151615922090031,529.0595764975868,2666.1257217684356,4.081740537965395,A
178,13183,46.57142857142857,47.857142857142854,9,439.7533333333334,0.1855653367839753,0.7400282095722213,448.69194655561756,2050.4712600165003,3.370113439262136,A
179,13184,39.285714285714285,41.57142857142857,10,170.129,0.22525227301129175,0.8980003021116846,173.46916914795156,960.177102834825,2.1098564022215496,B
180,13186,12.714285714285714,18.428571428571427,3,525.2966666666667,0.1603884772805225,0.637663027469274,558.3613699202493,2164.354285019124,3.5017493677073714,A
181,13189,13.714285714285714,16.571428571428573,2,130.33999999999997,0.14148129433802514,0.5622100266890682,144.57095496048566,492.9297185568672,1.5697711415637847,D
182,13192,15.571428571428571,29.428571428571427,2,455.9700000000001,0.08609364802123455,0.3427893176226703,500.6330986130407,1050.6475191659679,2.2144299964890237,B
183,13196,35.714285714285715,37.57142857142857,4,447.3475,0.12272559359849844,0.4890653215308909,468.29719668595624,1408.5627354137398,2.628139605927018,B
184,13198,50.142857142857146,51.714285714285715,6,564.0766666666667,0.127034222880903,0.5066749060802515,581.2614305643659,1820.039732036911,3.1037605905566443,A
185,13199,51.857142857142854,52.42857142857143,38,253.21052631578948,0.624226838983423,2.4901513326993157,254.45381539550536,3919.6596199654027,5.5306842986613525,A
186,13200,15.285714285714286,18.142857142857142,4,217.52250000000004,0.2000715185026149,0.795455925178554,228.21233454719996,1103.6850601977753,2.2757354101449523,B
187,13203,33.142857142857146,34.714285714285715,4,215.26749999999998,0.13036023476857253,0.5193741359131276,225.8566666950389,720.5862408759017,1.8329163968060755,C
